Co2,PV,Demand,Time-stamp
35.72413793,0.442559,2.678,
35.68965517,0.521031,3,
35.65517241,0.6263912,2.978,
35.62068966,0.6500482,2.83,
35.5862069,0.699901,2.866,
35.55172414,0.7077482,2.044,
35.51724138,0.7274816,1.822,
35.48275862,0.8097618,1.734,
35.44827586,0.8524598,1.828,
35.4137931,0.8853488,1.914,
35.37931034,0.960128,1.842,
35.34482759,1.02706,1.826,
35.31034483,1.105532,1.816,
35.27586207,1.202468,1.82,
35.24137931,1.353642,1.784,
35.20689655,1.399802,1.678,
35.17241379,1.508278,1.66,
35.13793103,1.524434,1.654,
35.10344828,1.562516,1.642,
35.06896552,1.622524,1.644,
35.03448276,1.640988,1.63,
35,1.577518,1.634,
35,1.525588,1.598,
34.96551724,1.624832,1.558,
34.93103448,1.744848,1.554,
34.89655172,1.78293,1.564,
34.86206897,1.796778,1.568,
34.82758621,1.795624,1.564,
34.79310345,1.764466,1.562,
34.75862069,1.727538,1.568,
34.72413793,1.69638,1.64,
34.68965517,1.72523,1.624,
34.65517241,1.75985,1.626,
34.62068966,1.83486,1.63,
34.5862069,1.922564,2.376,
34.55172414,1.954876,2.882,
34.51724138,1.968724,2.042,
34.48275862,1.901792,1.624,
34.44827586,1.683686,1.676,
34.4137931,1.564824,1.794,
34.37931034,1.62137,2.242,
34.34482759,1.744848,2.072,
34.31034483,1.946798,1.65,
34.27586207,2.04835,1.648,
34.24137931,2.076046,1.66,
34.20689655,2.121052,1.662,
34.17241379,2.12336,1.658,
34.13793103,2.125668,1.666,
34.10344828,2.12913,1.66,
34.06896552,2.126822,1.662,
34.03448276,2.127976,1.658,
34,2.132592,1.662,
34,2.136054,1.66,
34.03448276,2.136054,1.584,
34.06896552,2.142978,1.404,
34.10344828,2.148748,1.398,
34.13793103,2.153364,1.396,
34.17241379,2.153364,1.346,
34.20689655,2.154518,1.302,
34.24137931,2.141824,1.296,
34.27586207,2.122206,1.286,
34.31034483,2.164904,1.288,
34.34482759,2.183368,1.294,
34.37931034,2.193754,1.292,
34.4137931,2.200678,1.296,
34.44827586,2.20991,1.296,
34.48275862,2.219142,1.282,
34.51724138,2.224912,1.326,
34.55172414,2.236452,1.358,
34.5862069,2.23876,1.354,
34.62068966,2.247992,1.354,
34.65517241,2.253762,1.356,
34.68965517,2.260686,1.358,
34.72413793,2.26761,1.352,
34.75862069,2.274534,1.348,
34.79310345,2.282612,1.344,
34.82758621,2.292998,1.27,
34.86206897,2.297614,1.274,
34.89655172,2.303384,1.278,
34.93103448,2.312616,1.28,
34.96551724,2.318386,1.276,
35,2.328772,1.278,
35,2.33108,1.28,
34.96551724,2.340312,1.348,
34.93103448,2.347236,1.384,
34.89655172,2.355314,1.376,
34.86206897,2.363392,1.376,
34.82758621,2.37147,1.378,
34.79310345,2.37724,1.386,
34.75862069,2.387626,1.38,
34.72413793,2.39455,1.384,
34.68965517,2.402628,1.38,
34.65517241,2.410706,1.378,
34.62068966,2.41186,1.442,
34.5862069,2.413014,1.45,
34.55172414,2.421092,1.446,
34.51724138,2.424554,1.454,
34.48275862,2.42917,1.45,
34.44827586,2.436094,1.448,
34.4137931,2.445326,1.366,
34.37931034,2.44648,1.37,
34.34482759,2.45225,1.372,
34.31034483,2.459174,1.376,
34.27586207,2.461482,1.38,
34.24137931,2.46379,1.376,
34.20689655,2.470714,1.432,
34.17241379,2.476484,1.364,
34.13793103,2.484562,1.358,
34.10344828,2.489178,1.358,
34.06896552,2.490332,1.362,
34.03448276,2.494948,1.356,
34,2.500718,1.354,
34,2.50418,1.36,
34.03448276,2.506488,1.352,
34.06896552,2.513412,1.292,
34.10344828,2.520336,1.296,
34.13793103,2.526106,1.296,
34.17241379,2.528414,1.296,
34.20689655,2.528414,1.298,
34.24137931,2.530722,1.306,
34.27586207,2.53303,1.304,
34.31034483,2.5388,1.3,
34.34482759,2.542262,1.296,
34.37931034,2.543416,1.288,
34.4137931,2.548032,1.284,
34.44827586,2.549186,1.386,
34.48275862,2.553802,1.39,
34.51724138,2.558418,1.386,
34.55172414,2.559572,1.388,
34.5862069,2.563034,1.382,
34.62068966,2.564188,1.384,
34.65517241,2.568804,1.378,
34.68965517,2.569958,1.37,
34.72413793,2.57342,1.36,
34.75862069,2.57919,1.358,
34.79310345,2.583806,1.358,
34.82758621,2.58496,1.36,
34.86206897,2.587268,1.37,
34.89655172,2.587268,1.368,
34.93103448,2.589576,1.366,
34.96551724,2.595346,1.35,
35,2.603424,1.278,
35,2.606886,1.284,
34.96551724,2.61381,1.318,
34.93103448,2.617272,1.352,
34.89655172,2.614964,1.354,
34.86206897,2.614964,1.352,
34.82758621,2.617272,1.348,
34.79310345,2.618426,1.342,
34.75862069,2.620734,1.342,
34.72413793,2.624196,1.334,
34.68965517,2.63112,1.326,
34.65517241,2.638044,1.266,
34.62068966,2.643814,1.26,
34.5862069,2.650738,1.268,
34.55172414,2.6542,1.26,
34.51724138,2.655354,1.262,
34.48275862,2.656508,1.26,
34.44827586,2.657662,1.258,
34.4137931,2.664586,1.256,
34.37931034,2.666894,1.256,
34.34482759,2.668048,1.472,
34.31034483,2.67151,2.548,
34.27586207,2.673818,1.37,
34.24137931,2.678434,1.29,
34.20689655,2.679588,1.388,
34.17241379,2.67151,1.378,
34.13793103,2.588422,1.382,
34.10344828,2.5965,1.366,
34.06896552,2.5965,1.366,
34.03448276,2.539954,2.168,
34,2.489178,1.704,
34,2.488024,1.382,
33.93103448,2.485716,1.382,
33.86206897,2.415322,1.37,
33.79310345,2.364546,1.45,
33.72413793,2.368008,1.474,
33.65517241,2.369162,1.47,
33.5862069,2.34839,1.528,
33.51724138,2.236452,1.526,
33.44827586,2.292998,1.508,
33.37931034,2.35993,1.512,
33.31034483,2.177598,1.514,
33.24137931,2.01373,1.51,
33.17241379,2.12336,1.486,
33.10344828,2.148748,1.446,
33.03448276,2.144132,1.438,
32.96551724,2.074892,1.436,
32.89655172,2.018346,1.438,
32.82758621,1.972186,1.35,
32.75862069,2.033348,1.316,
32.68965517,1.847554,1.27,
32.62068966,1.965262,1.276,
32.55172414,1.928334,1.28,
32.48275862,1.859094,1.282,
32.4137931,1.825628,1.278,
32.34482759,1.838322,1.278,
32.27586207,1.839476,1.292,
32.20689655,1.772544,1.518,
32.13793103,1.807164,1.51,
32.06896552,1.746002,1.504,
32,1.74831,1.504,
32,1.761004,1.498,
31.96551724,1.64445,2.502,
31.93103448,1.688302,3.772,
31.89655172,1.726384,3.768,
31.86206897,1.70792,3.764,
31.82758621,1.585596,3.774,
31.79310345,1.516356,3.79,
31.75862069,1.48289,3.78,
31.72413793,1.441346,3.872,
31.68965517,1.418266,3.97,
31.65517241,1.412496,3.93,
31.62068966,1.429806,3.934,
31.5862069,1.429806,3.922,
31.55172414,1.429806,3.938,
31.51724138,1.428652,3.944,
31.48275862,1.432114,3.942,
31.44827586,1.435576,3.926,
31.4137931,1.439038,3.896,
31.37931034,1.433268,3.834,
31.34482759,1.42519,3.874,
31.31034483,1.37903,3.864,
31.27586207,1.35018,3.87,
31.24137931,1.354796,3.91,
31.20689655,1.347872,3.918,
31.17241379,1.33864,3.906,
31.13793103,1.328254,3.892,
31.10344828,1.28671,3.916,
31.06896552,1.2694,3.89,
31.03448276,1.267092,3.878,
31,1.249782,3.88,
31,1.2117,3.89,
30.93103448,1.222086,3.896,
30.86206897,1.172464,3.914,
30.79310345,1.179388,3.894,
30.72413793,1.075528,3.87,
30.65517241,1.100916,3.858,
30.5862069,1.111302,3.856,
30.51724138,1.195544,3.848,
30.44827586,1.11938,3.906,
30.37931034,1.074374,1.934,
30.31034483,1.11361,1.598,
30.24137931,1.025906,1.614,
30.17241379,1.029368,1.608,
30.10344828,0.99821,1.588,
30.03448276,1.045524,1.372,
29.96551724,0.985516,1.37,
29.89655172,0.9193918,1.372,
29.82758621,0.927816,1.38,
29.75862069,0.92897,1.338,
29.68965517,0.8494594,1.326,
29.62068966,0.8686158,0.948,
29.55172414,0.8945808,0.25,
29.48275862,0.9057746,0.25,
29.4137931,0.8393042,0.248,
29.34482759,0.8211864,0.248,
29.27586207,0.8186476,0.25,
29.20689655,0.7301358,0.24,
29.13793103,0.471409,0.222,
29.06896552,0.414286,0.224,
29,0.403323,0.224,
29,0.406785,0.222,
29,0.409093,0.306,
29,0.3719342,0.392,
29,0.2999246,0.416,
29,0.267151,0.412,
29,0.2549186,0.412,
29,0.2609194,0.412,
29,0.2568804,0.41,
29,0.255034,0.408,
29,0.252726,0.406,
29,0.25965,0.404,
29,0.2569958,0.402,
29,0.2647276,0.4,
29,0.2692282,0.386,
29,0.2748828,0.318,
29,0.278691,0.394,
29,0.2741904,0.394,
29,0.2835378,0.394,
29,0.294847,0.394,
29,0.2950778,0.394,
29,0.3018864,0.4,
29,0.3227738,0.394,
29,0.3157344,0.392,
29,0.3227738,0.328,
29,0.3428534,0.296,
29,0.3325828,0.264,
29,0.3318904,0.226,
29,0.348508,0.226,
29,0.3624714,0.226,
29,0.3735498,0.226,
29,0.4097854,0.294,
29.03448276,0.4530604,0.474,
29.06896552,0.4117472,0.472,
29.10344828,0.3905136,0.47,
29.13793103,0.4103624,0.468,
29.17241379,0.4821412,0.46,
29.20689655,0.4417512,0.224,
29.24137931,0.4261722,0.226,
29.27586207,0.4013612,0.224,
29.31034483,0.4843338,0.224,
29.34482759,0.4464826,0.222,
29.37931034,0.4069004,0.222,
29.4137931,0.4134782,0.222,
29.44827586,0.381397,0.234,
29.48275862,0.3918984,0.224,
29.51724138,0.4175172,0.224,
29.55172414,0.493335,0.242,
29.5862069,0.4782176,0.332,
29.62068966,0.4822566,0.33,
29.65517241,0.4966816,0.328,
29.68965517,0.558536,0.324,
29.72413793,0.7053248,0.35,
29.75862069,0.806069,0.402,
29.79310345,0.8553448,0.402,
29.82758621,0.8359576,0.4,
29.86206897,0.8171474,0.398,
29.89655172,0.8621534,0.396,
29.93103448,0.950896,0.392,
29.96551724,1.052448,0.39,
30,1.062834,0.388,
30,1.07322,0.386,
30.03448276,1.068604,0.33,
30.06896552,1.118226,0.318,
30.10344828,1.15977,0.318,
30.13793103,1.152846,0.316,
30.17241379,1.152846,0.316,
30.20689655,1.157462,0.264,
30.24137931,1.14823,1.538,
30.27586207,1.203622,0.564,
30.31034483,1.20593,0.232,
30.34482759,1.186312,1.154,
30.37931034,1.158616,0.224,
30.4137931,1.189774,0.226,
30.44827586,1.204776,0.224,
30.48275862,1.187466,0.224,
30.51724138,1.18285,0.226,
30.55172414,1.18862,0.226,
30.5862069,1.179388,0.224,
30.62068966,1.186312,0.224,
30.65517241,1.210546,0.222,
30.68965517,1.224394,0.228,
30.72413793,1.209392,0.294,
30.75862069,1.224394,0.302,
30.79310345,1.232472,0.296,
30.82758621,1.267092,0.292,
30.86206897,1.255552,0.296,
30.89655172,1.256706,0.358,
30.93103448,1.284402,0.38,
30.96551724,1.272862,0.376,
31,1.232472,0.456,
31,1.285556,0.46,
31.03448276,1.475966,0.57,
31.06896552,1.501354,0.66,
31.10344828,1.492122,0.676,
31.13793103,1.538282,0.664,
31.17241379,1.657144,0.652,
31.20689655,1.662914,0.648,
31.24137931,1.657144,0.632,
31.27586207,1.66753,0.576,
31.31034483,1.755234,0.52,
31.34482759,1.758696,0.48,
31.37931034,1.75408,0.498,
31.4137931,1.74831,1.934,
31.44827586,1.816396,3.832,
31.48275862,1.819858,3.918,
31.51724138,1.807164,3.57,
31.55172414,1.856786,4.276,
31.5862069,1.86371,3.038,
31.62068966,1.853324,2.856,
31.65517241,1.882174,2.94,
31.68965517,1.889098,2.916,
31.72413793,1.88102,2.902,
31.75862069,1.86948,2.864,
31.79310345,1.864864,2.834,
31.82758621,1.855632,0.598,
31.86206897,1.845246,0.578,
31.89655172,1.83486,0.38,
31.93103448,1.82332,0.332,
31.96551724,1.812934,0.356,
32,1.79447,0.412,
32,1.764466,0.41,
32.06896552,1.727538,0.41,
32.13793103,1.715998,0.412,
32.20689655,1.712536,0.408,
32.27586207,1.698688,0.406,
32.34482759,1.685994,0.404,
32.4137931,1.675608,0.404,
32.48275862,1.669838,0.402,
32.55172414,1.662914,0.368,
32.62068966,1.657144,0.35,
32.68965517,1.646758,0.334,
32.75862069,1.629448,0.334,
32.82758621,1.568286,0.334,
32.89655172,1.542898,0.34,
32.96551724,1.50597,0.416,
33.03448276,1.507124,0.446,
33.10344828,1.472504,0.44,
33.17241379,1.458656,0.44,
33.24137931,1.432114,0.444,
33.31034483,1.40211,0.442,
33.37931034,1.36749,0.44,
33.44827586,1.34441,0.494,
33.51724138,1.331716,0.5,
33.5862069,1.2694,0.504,
33.65517241,1.215162,0.5,
33.72413793,1.128612,0.504,
33.79310345,1.059372,0.5,
33.86206897,0.985516,0.56,
33.93103448,0.8824638,0.576,
34,0.827418,0.578,
34,0.818763,0.574,
34,0.8148394,0.568,
34,0.8045688,0.466,
34,0.799145,0.466,
34,0.791067,0.464,
34,0.7619862,0.47,
34,0.7315206,0.484,
34,0.6720896,0.43,
34,0.6233908,0.404,
34,0.5553048,0.406,
34,0.5232236,0.41,
34,0.4092084,0.406,
34,0.3361602,0.408,
34,0.25965,0.406,
34,0.2202986,0.406,
34,0.1830244,0.406,
34,0.1718306,0.388,
34,0.1503662,0.488,
34,0.1428652,0.444,
34,0.140211,0.402,
34,0.1387108,0.402,
34,0.1362874,0.396,
34,0.1340948,0.486,
34,0.1336332,0.48,
34,0.1319022,0.482,
34,0.1297096,0.468,
34,0.1272862,0.456,
34,0.124632,0.534,
34,0.1232472,0.578,
34,0.122901,1.618,
34,0.123478,2.862,
34,0.1227856,2.868,
34,0.1219778,2.88,
34,0.1220932,2.9,
34,0.12117,2.914,
34,0.1202468,2.858,
34,0.1201314,2.85,
34,0.1202468,2.878,
34,0.1197852,2.848,
34,0.119439,2.782,
34,0.1195544,2.772,
34,0.1189774,2.768,
34,0.1173618,1.02,
34,0.1178234,0.364,
34,0.1174772,0.306,
34,0.115977,0.276,
34,0.1151692,0.29,
34,0.114246,0.272,
34,0.1147076,0.266,
34,0.1127458,0.314,
34,0.1100916,0.332,
34,0.1099762,0.266,
34,0.1087068,0.266,
34,0.1075528,0.264,
34,0.1081298,0.264,
34,0.1089376,0.266,
34,0.1077836,0.264,
34,0.1089376,0.262,
34,0.1092838,0.264,
34,0.1085914,0.262,
34,0.1083606,0.262,
34,0.1077836,0.264,
34,0.1070912,0.264,
34,0.106745,0.264,
34,0.1060526,0.264,
34,0.1012058,0.264,
34,0.0958974,0.264,
34,0.08161088,0.264,
34,0.06605496,0.264,
34,0.05630366,0.264,
34,0.0532571,0.442,
34,0.0522185,0.448,
34,0.04994512,0.446,
34,0.04718706,0.444,
34,0.04602152,0.442,
34,0.04583688,0.44,
34,0.04681778,0.45,
34,0.05292244,0.46,
34,0.06003108,0.418,
34,0.05300322,0.36,
34,0.05656908,0.36,
34,0.05565742,0.36,
34,0.06262758,0.36,
34,0.0649125,0.36,
34,0.06651656,0.358,
34,0.06674736,0.36,
34,0.0695285,0.358,
34,0.07035938,0.266,
34,0.07176726,0.266,
34,0.07534466,0.266,
34,0.0771449,0.274,
34,0.07854124,0.272,
34,0.07912978,0.272,
34,0.0838381,0.272,
34,0.08668848,0.272,
34,0.08886954,0.27,
34,0.09069286,0.262,
34,0.0941664,0.268,
34,0.0930124,0.268,
34,0.08998892,0.268,
34,0.08740396,0.266,
34,0.08241868,0.266,
34,0.07856432,0.264,
34,0.0780104,0.266,
34,0.07338286,0.266,
34,0.06940156,0.266,
34,0.06578954,0.3,
34,0.06095428,0.344,
34,0.05622288,0.446,
34,0.0503721,0.426,
34,0.04611384,0.426,
34,0.04180942,0.426,
34,0.03797814,0.426,
34,0.03376604,0.488,
34,0.02949624,0.532,
34,0.02714208,0.464,
34,0.02258378,0.456,
34,0.01435576,0.454,
34,0.01394032,0.45,
34,0.01347872,0.45,
34,0.0128671,0.41,
34,0.01342102,0.362,
34,0.01345564,0.362,
34,0.01224394,0.362,
34,0.01114764,0.36,
34,0.00961282,0.356,
34,0.008803866,0.354,
34,0.007596782,0.354,
34,0.005468806,0.352,
34,0.003690492,0.352,
34,0.000505452,0.282,
34,4.616e-05,0.264,
34,4.2698e-05,0.264,
34,3.9236e-05,0.266,
34,3.6928e-05,0.264,
34,3.462e-05,0.258,
34,3.2312e-05,0.258,
34,2.885e-05,0.262,
34,2.7696e-05,0.266,
34,2.885e-05,0.266,
34,2.7696e-05,0.268,
34,2.1926e-05,0.266,
34,1.731e-05,0.27,
34,1.5002e-05,0.334,
34,1.154e-05,0.344,
34,9.232e-06,0.346,
34,6.924e-06,0.34,
34,5.77e-06,0.34,
34,4.616e-06,0.338,
34,3.462e-06,0.34,
34,2.308e-06,0.336,
34.03448276,2.308e-06,0.33,
34.06896552,2.308e-06,0.264,
34.10344828,1.154e-06,0.262,
34.13793103,1.154e-06,0.438,
34.17241379,1.154e-06,0.708,
34.20689655,1.154e-06,0.748,
34.24137931,0,0.754,
34.27586207,0,0.702,
34.31034483,0,0.7,
34.34482759,0,0.694,
34.37931034,0,0.69,
34.4137931,0,0.686,
34.44827586,0,0.688,
34.48275862,0,0.688,
34.51724138,0,0.682,
34.55172414,0,0.68,
34.5862069,0,0.682,
34.62068966,0,0.684,
34.65517241,0,0.682,
34.68965517,0,0.676,
34.72413793,0,0.672,
34.75862069,0,0.67,
34.79310345,0,0.64,
34.82758621,0,0.58,
34.86206897,0,0.58,
34.89655172,0,0.58,
34.93103448,0,0.578,
34.96551724,0,0.58,
35,0,0.582,
35,0,0.62,
35,0,0.654,
35,0,0.656,
35,0,0.658,
35,0,0.656,
35,0,0.658,
35,0,0.658,
35,0,0.654,
35,0,0.652,
35,0,0.612,
35,0,0.586,
35,0,0.59,
35,0,0.588,
35,0,0.666,
35,0,0.726,
35,0,0.814,
35,0,0.904,
35,0,1.464,
35,0,1.78,
35,0,1.446,
35,0,1.638,
35,0,1.734,
35,0,1.576,
35,0,1.588,
35,0,1.582,
35,0,1.58,
35,0,1.51,
35,0,1.502,
35,0,1.492,
35,0,1.488,
35,0,1.476,
34.96551724,0,1.478,
34.93103448,0,1.474,
34.89655172,0,1.47,
34.86206897,0,1.47,
34.82758621,0,1.47,
34.79310345,0,1.48,
34.75862069,0,1.39,
34.72413793,0,1.45,
34.68965517,0,1.58,
34.65517241,0,1.638,
34.62068966,0,1.68,
34.5862069,0,1.872,
34.55172414,0,2.188,
34.51724138,0,2.262,
34.48275862,0,2.294,
34.44827586,0,2.126,
34.4137931,0,2.226,
34.37931034,0,2.354,
34.34482759,0,2.356,
34.31034483,0,2.354,
34.27586207,0,2.374,
34.24137931,0,2.362,
34.20689655,0,2.352,
34.17241379,0,2.364,
34.13793103,0,2.354,
34.10344828,0,2.106,
34.06896552,0,1.966,
34.03448276,0,1.972,
34,0,1.956,
34,0,1.962,
34.03448276,0,1.962,
34.06896552,0,1.958,
34.10344828,0,1.96,
34.13793103,0,2.006,
34.17241379,0,2.006,
34.20689655,0,2.008,
34.24137931,0,2.006,
34.27586207,0,2.008,
34.31034483,0,2.008,
34.34482759,0,1.998,
34.37931034,0,1.998,
34.4137931,0,2.174,
34.44827586,0,2.334,
34.48275862,0,2.362,
34.51724138,0,2.318,
34.55172414,0,2.442,
34.5862069,0,2.396,
34.62068966,0,2.394,
34.65517241,0,2.158,
34.68965517,0,2,
34.72413793,0,1.96,
34.75862069,0,1.962,
34.79310345,0,3.534,
34.82758621,0,4.438,
34.86206897,0,4.406,
34.89655172,0,4.42,
34.93103448,0,4.404,
34.96551724,0,4.392,
35,0,4.398,
35,0,4.454,
34.96551724,0,4.292,
34.93103448,0,4.234,
34.89655172,0,5.098,
34.86206897,0,5.23,
34.82758621,0,5.216,
34.79310345,0,5.3,
34.75862069,0,5.198,
34.72413793,0,5.22,
34.68965517,0,5.322,
34.65517241,0,5.324,
34.62068966,0,5.292,
34.5862069,0,5.334,
34.55172414,0,5.346,
34.51724138,0,5.316,
34.48275862,0,5.312,
34.44827586,0,3.952,
34.4137931,0,3.258,
34.37931034,0,5.406,
34.34482759,0,5.648,
34.31034483,0,5.622,
34.27586207,0,5.598,
34.24137931,0,4.308,
34.20689655,0,3.46,
34.17241379,0,4.63,
34.13793103,0,5.542,
34.10344828,0,5.548,
34.06896552,0,5.552,
34.03448276,0,4.566,
34,0,3.646,
34,0,4.356,
33.96551724,0,5.77,
33.93103448,0,5.74,
33.89655172,0,5.774,
33.86206897,0,4.95,
33.82758621,0,3.232,
33.79310345,0,3.638,
33.75862069,0,4.752,
33.72413793,0,4.732,
33.68965517,0,4.444,
33.65517241,0,4.812,
33.62068966,0,3.626,
33.5862069,0,2.996,
33.55172414,0,2.438,
33.51724138,0,2.338,
33.48275862,0,2.33,
33.44827586,0,2.314,
33.4137931,0,2.27,
33.37931034,0,2.246,
33.34482759,0,2.252,
33.31034483,0,2.288,
33.27586207,0,2.336,
33.24137931,0,2.344,
33.20689655,0,2.358,
33.17241379,0,2.344,
33.13793103,0,2.34,
33.10344828,0,2.352,
33.06896552,0,2.352,
33.03448276,0,2.342,
33,0,2.364,
33,0,2.374,
32.96551724,0,2.418,
32.93103448,0,2.392,
32.89655172,0,2.394,
32.86206897,0,2.414,
32.82758621,0,2.438,
32.79310345,0,2.546,
32.75862069,0,2.526,
32.72413793,0,2.546,
32.68965517,0,3.038,
32.65517241,0,2.95,
32.62068966,0,3.086,
32.5862069,0,3.462,
32.55172414,0,3.412,
32.51724138,0,3.25,
32.48275862,0,3.43,
32.44827586,0,3.458,
32.4137931,0,3.48,
32.37931034,0,3.436,
32.34482759,0,3.42,
32.31034483,0,3.486,
32.27586207,0,3.472,
32.24137931,0,3.48,
32.20689655,0,3.55,
32.17241379,0,3.3,
32.13793103,0,3.224,
32.10344828,0,3.224,
32.06896552,0,3.212,
32.03448276,0,3.21,
32,0,3.924,
32,0,4.704,
32.03448276,0,3.582,
32.06896552,0,3.144,
32.10344828,0,2.97,
32.13793103,0,3.036,
32.17241379,0,3.028,
32.20689655,0,3.022,
32.24137931,0,3.012,
32.27586207,0,3.012,
32.31034483,0,3.012,
32.34482759,0,3.018,
32.37931034,0,3.046,
32.4137931,0,3.07,
32.44827586,0,2.918,
32.48275862,0,2.944,
32.51724138,0,2.95,
32.55172414,0,2.932,
32.5862069,0,2.852,
32.62068966,0,2.854,
32.65517241,0,2.998,
32.68965517,0,3.026,
32.72413793,0,4.456,
32.75862069,0,5.826,
32.79310345,0,4.31,
32.82758621,0,3.168,
32.86206897,0,3.162,
32.89655172,0,3.168,
32.93103448,0,3.16,
32.96551724,0,3.162,
33,0,3.14,
33,0,3.142,
32.86206897,0,3.118,
32.72413793,0,3.052,
32.5862069,0,3.054,
32.44827586,0,3.016,
32.31034483,0,2.728,
32.17241379,0,2.682,
32.03448276,0,2.696,
31.89655172,0,2.71,
31.75862069,0,2.71,
31.62068966,0,2.704,
31.48275862,0,2.698,
31.34482759,0,2.71,
31.20689655,0,2.704,
31.06896552,0,2.69,
30.93103448,0,2.75,
30.79310345,0,2.786,
30.65517241,0,3.452,
30.51724138,0,4.406,
30.37931034,0,4.364,
30.24137931,0,4.286,
30.10344828,0,4.27,
29.96551724,0,3.826,
29.82758621,0,4.224,
29.68965517,0,4.256,
29.55172414,0,4.346,
29.4137931,0,3.648,
29.27586207,0,2.82,
29.13793103,0,2.798,
29,0,2.838,
29,0,2.894,
29,0,2.892,
29,0,2.9,
29,0,2.886,
29,0,2.876,
29,0,2.882,
29,0,2.874,
29,0,2.922,
29,0,2.952,
29,0,2.956,
29,0,2.872,
29,0,2.886,
29,0,2.896,
29,0,2.884,
29,0,2.842,
29,0,2.856,
29,0,2.862,
29,0,2.834,
29,0,2.858,
29,0,3.01,
29,0,3.02,
29,0,3.032,
29,0,3.24,
29,0,3.228,
29,0,3.068,
29,0,2.86,
29,0,2.554,
29,0,2.152,
29,0,2.82,
29,0,3.084,
29,0,3.036,
29.03448276,0,2.888,
29.06896552,0,2.84,
29.10344828,0,3.786,
29.13793103,0,3.862,
29.17241379,0,3.758,
29.20689655,0,3.682,
29.24137931,0,3.58,
29.27586207,0,3.154,
29.31034483,0,3.016,
29.34482759,0,3.802,
29.37931034,0,4.83,
29.4137931,0,4.908,
29.44827586,0,4.722,
29.48275862,0,4.984,
29.51724138,0,4.936,
29.55172414,0,4.83,
29.5862069,0,4.818,
29.62068966,0,4.826,
29.65517241,0,4.222,
29.68965517,0,3.932,
29.72413793,0,2.402,
29.75862069,0,1.738,
29.79310345,0,1.728,
29.82758621,0,1.792,
29.86206897,0,1.632,
29.89655172,0,1.628,
29.93103448,0,1.624,
29.96551724,0,1.612,
30,0,1.584,
30,0,1.588,
29.96551724,0,1.598,
29.93103448,0,1.6,
29.89655172,0,1.6,
29.86206897,0,1.662,
29.82758621,0,1.676,
29.79310345,0,1.612,
29.75862069,0,1.616,
29.72413793,0,1.59,
29.68965517,0,1.53,
29.65517241,0,1.53,
29.62068966,0,1.52,
29.5862069,0,1.53,
29.55172414,0,1.53,
29.51724138,0,1.418,
29.48275862,0,1.382,
29.44827586,0,1.386,
29.4137931,0,1.388,
29.37931034,0,1.396,
29.34482759,0,0.982,
29.31034483,0,0.288,
29.27586207,0,0.286,
29.24137931,0,0.286,
29.20689655,0,0.286,
29.17241379,0,0.286,
29.13793103,0,0.286,
29.10344828,0,0.286,
29.06896552,0,0.286,
29.03448276,0,0.286,
29,0,0.286,
29,0,0.284,
29,0,0.284,
29,0,0.34,
29,0,0.4,
29,0,0.392,
29,0,0.388,
29,0,0.384,
29,0,0.386,
29,0,0.412,
29,0,0.46,
29,0,0.458,
29,0,0.46,
29,0,0.462,
29,0,0.43,
29,0,0.412,
29,0,0.444,
29,0,0.456,
29,0,0.446,
29,0,0.374,
29,0,0.378,
29,0,0.348,
29,0,0.284,
29,0,0.282,
29,0,0.254,
29,0,0.25,
29,0,0.358,
29,0,0.722,
29,0,2.666,
29,0,2.664,
29,0,2.662,
29,0,2.646,
29.06896552,0,2.64,
29.13793103,0,2.642,
29.20689655,0,2.654,
29.27586207,0,2.656,
29.34482759,0,2.65,
29.4137931,0,2.646,
29.48275862,0,2.61,
29.55172414,0,2.548,
29.62068966,0,1.724,
29.68965517,0,0.212,
29.75862069,0,0.212,
29.82758621,0,0.214,
29.89655172,0,0.29,
29.96551724,0,0.298,
30.03448276,0,0.352,
30.10344828,0,0.398,
30.17241379,0,0.396,
30.24137931,0,0.394,
30.31034483,0,0.39,
30.37931034,0,0.386,
30.44827586,0,0.384,
30.51724138,0,0.316,
30.5862069,0,0.308,
30.65517241,0,0.306,
30.72413793,0,0.302,
30.79310345,0,0.302,
30.86206897,0,0.302,
30.93103448,0,0.302,
31,0,0.302,
31,0,0.302,
30.93103448,0,0.302,
30.86206897,0,0.3,
30.79310345,0,0.206,
30.72413793,0,0.206,
30.65517241,0,0.208,
30.5862069,0,0.208,
30.51724138,0,0.208,
30.44827586,0,0.208,
30.37931034,0,0.208,
30.31034483,0,0.21,
30.24137931,0,0.21,
30.17241379,0,0.208,
30.10344828,0,0.214,
30.03448276,0,0.248,
29.96551724,0,0.21,
29.89655172,0,0.21,
29.82758621,0,0.208,
29.75862069,0,0.282,
29.68965517,0,0.284,
29.62068966,0,0.284,
29.55172414,0,0.286,
29.48275862,0,0.284,
29.4137931,0,0.282,
29.34482759,0,0.278,
29.27586207,0,0.278,
29.20689655,0,0.23,
29.13793103,0,0.204,
29.06896552,0,0.238,
29,0,0.314,
29,0,0.312,
29.03448276,0,0.31,
29.06896552,0,0.308,
29.10344828,0,0.308,
29.13793103,0,0.306,
29.17241379,0,0.304,
29.20689655,0,0.3,
29.24137931,0,0.3,
29.27586207,0,0.3,
29.31034483,0,0.3,
29.34482759,0,0.302,
29.37931034,0,0.302,
